plot_id,year,species_id,status_id,dbh_class,count
1870-T5-0400,2009,ABA,A,0.5,10
1870-T5-0400,1991,ABA,A,12.5,4
1870-T5-0400,2009,ABA,A,12.5,2
1870-T5-0400,1991,ABA,A,17.5,1
1870-T5-0400,2009,ABA,A,17.5,3
1870-T5-0400,2009,ABA,A,22.5,3
1870-T5-0400,1991,ABA,A,2.5,6
1870-T5-0400,2009,ABA,A,2.5,13
1870-T5-0400,1991,ABA,A,7.5,9
1870-T5-0400,2009,ABA,A,7.5,4
1870-T5-0400,1991,ASP,A,0.5,8
1870-T5-0400,2009,ASP,A,0.5,25
1870-T5-0400,1991,ASP,A,2.5,24
1870-T5-0400,2009,ASP,A,2.5,27
1870-T5-0400,1991,ASP,A,7.5,1
1870-T5-0400,1991,BPA,A,12.5,2
1870-T5-0400,1991,BPA,A,17.5,1
1870-T5-0400,1991,BPA,A,22.5,2
1870-T5-0400,1991,BPA,A,27.5,2
1870-T5-0400,2009,BPA,A,27.5,1
1870-T5-0400,1991,BPA,A,7.5,1
1870-T5-0400,2009,BPA,A,7.5,1
1870-T5-0400,1991,PGL,A,7.5,1
1870-T5-0400,2009,PMA,A,12.5,1
1870-T5-0400,1991,PTR,A,17.5,2
1870-T5-0400,1991,PTR,A,22.5,1
1870-T5-0400,2009,PTR,A,22.5,1
1870-T5-0400,1991,PTR,A,27.5,1
1870-T5-0400,1991,PTR,A,32.5,2
1870-T5-0400,2009,PTR,A,32.5,2
1870-T5-0400,2009,PTR,A,37.5,2
1870-T5-0400,1991,SORBU,A,0.5,1
1870-T5-0400,2009,SORBU,A,0.5,1
1870-T5-0400,2009,SORBU,A,2.5,6
1870-T5-0450,1991,ABA,D,12.5,4
1870-T5-0450,1991,ABA,D,17.5,2
1870-T5-0450,1991,ABA,D,27.5,1
1870-T5-0450,1991,ABA,D,2.5,3
1870-T5-0450,1991,ABA,D,7.5,3
1870-T5-0450,2009,BPA,D,12.5,1
1870-T5-0450,2009,BPA,D,22.5,1
1870-T5-0450,2009,BPA,D,7.5,1
1870-T5-0450,1991,PTR,D,12.5,5
1870-T5-0450,2009,PTR,D,12.5,3
1870-T5-0450,2009,PTR,D,17.5,2
1870-T5-0450,2009,PTR,D,22.5,1
1870-T5-0450,1991,PTR,D,2.5,1
1870-T5-0450,1991,PTR,D,7.5,8
1870-T5-0450,2009,PTR,D,7.5,1
1870-T5-0450,2009,ABA,A,0.5,4
1870-T5-0450,1991,ABA,A,12.5,1
1870-T5-0450,2009,ABA,A,12.5,2
1870-T5-0450,1991,ABA,A,17.5,2
1870-T5-0450,2009,ABA,A,17.5,2
1870-T5-0450,1991,ABA,A,22.5,1
1870-T5-0450,2009,ABA,A,22.5,1
1870-T5-0450,1991,ABA,A,2.5,2
1870-T5-0450,2009,ABA,A,2.5,4
1870-T5-0450,1991,ABA,A,7.5,5
1870-T5-0450,2009,ABA,A,7.5,7
1870-T5-0450,1991,ASP,A,0.5,37
1870-T5-0450,2009,ASP,A,0.5,41
1870-T5-0450,1991,ASP,A,2.5,9
1870-T5-0450,2009,ASP,A,2.5,20
1870-T5-0450,1991,BPA,A,0.5,3
1870-T5-0450,1991,BPA,A,7.5,2
1870-T5-0450,2009,CORYL,A,0.5,28
1870-T5-0450,2009,LONI,A,0.5,1
1870-T5-0450,1991,PGL,A,22.5,1
1870-T5-0450,1991,PTR,A,12.5,5
1870-T5-0450,1991,PTR,A,17.5,8
1870-T5-0450,1991,PTR,A,22.5,8
1870-T5-0450,2009,PTR,A,22.5,6
1870-T5-0450,1991,PTR,A,27.5,1
1870-T5-0450,2009,PTR,A,27.5,2
1870-T5-0450,1991,PTR,A,32.5,1
1870-T5-0450,2009,PTR,A,32.5,1
1870-T5-0450,2009,PTR,A,37.5,1
1870-T5-0450,1991,PTR,A,7.5,2
1870-T5-0500,1991,ABA,D,12.5,4
1870-T5-0500,1991,ABA,D,17.5,3
1870-T5-0500,1991,ABA,D,22.5,1
1870-T5-0500,1991,ABA,D,2.5,1
1870-T5-0500,1991,ABA,D,7.5,1
1870-T5-0500,2009,BPA,D,12.5,1
1870-T5-0500,1991,BPA,D,17.5,1
1870-T5-0500,1991,BPA,D,22.5,1
1870-T5-0500,1991,BPA,D,27.5,1
1870-T5-0500,1991,PTR,D,12.5,2
1870-T5-0500,2009,PTR,D,12.5,7
1870-T5-0500,2009,PTR,D,17.5,6
1870-T5-0500,2009,PTR,D,22.5,1
1870-T5-0500,1991,PTR,D,7.5,28
1870-T5-0500,2009,ABA,A,0.5,4
1870-T5-0500,1991,ABA,A,12.5,2
1870-T5-0500,2009,ABA,A,12.5,2
1870-T5-0500,2009,ABA,A,17.5,1
1870-T5-0500,1991,ABA,A,2.5,1
1870-T5-0500,2009,ABA,A,2.5,13
1870-T5-0500,1991,ABA,A,7.5,6
1870-T5-0500,2009,ABA,A,7.5,5
1870-T5-0500,1991,ASP,A,0.5,41
1870-T5-0500,2009,ASP,A,0.5,59
1870-T5-0500,1991,ASP,A,2.5,30
1870-T5-0500,2009,ASP,A,2.5,33
1870-T5-0500,1991,ASP,A,7.5,1
1870-T5-0500,2009,ASP,A,7.5,3
1870-T5-0500,1991,BPA,A,12.5,1
1870-T5-0500,1991,BPA,A,17.5,1
1870-T5-0500,2009,BPA,A,17.5,4
1870-T5-0500,1991,BPA,A,22.5,1
1870-T5-0500,1991,BPA,A,7.5,2
1870-T5-0500,2009,BPA,A,7.5,1
1870-T5-0500,1991,CORYL,A,0.5,11
1870-T5-0500,2009,CORYL,A,0.5,1
1870-T5-0500,1991,CORYL,A,2.5,6
1870-T5-0500,2009,CORYL,A,2.5,1
1870-T5-0500,2009,PGL,A,27.5,1
1870-T5-0500,1991,PGL,A,7.5,1
1870-T5-0500,1991,PTR,A,12.5,12
1870-T5-0500,1991,PTR,A,17.5,11
1870-T5-0500,2009,PTR,A,17.5,1
1870-T5-0500,1991,PTR,A,22.5,5
1870-T5-0500,2009,PTR,A,22.5,3
1870-T5-0500,2009,PTR,A,27.5,3
1870-T5-0500,2009,PTR,A,32.5,1
1870-T5-0500,1991,PTR,A,7.5,2
1870-T5-0550,1991,ABA,D,12.5,2
1870-T5-0550,1991,ABA,D,17.5,1
1870-T5-0550,1991,ABA,D,22.5,1
1870-T5-0550,1991,ABA,D,7.5,2
1870-T5-0550,2009,ASP,D,7.5,1
1870-T5-0550,1991,BPA,D,22.5,1
1870-T5-0550,2009,PTR,D,12.5,2
1870-T5-0550,2009,PTR,D,17.5,2
1870-T5-0550,1991,PTR,D,7.5,2
1870-T5-0550,2009,PTR,D,7.5,1
1870-T5-0550,2009,ABA,A,0.5,6
1870-T5-0550,1991,ABA,A,12.5,3
1870-T5-0550,2009,ABA,A,12.5,2
1870-T5-0550,1991,ABA,A,17.5,1
1870-T5-0550,2009,ABA,A,17.5,1
1870-T5-0550,2009,ABA,A,2.5,3
1870-T5-0550,1991,ABA,A,7.5,5
1870-T5-0550,2009,ABA,A,7.5,6
1870-T5-0550,1991,ALN,A,0.5,60
1870-T5-0550,1991,ALN,A,2.5,36
1870-T5-0550,2009,AMEL,A,0.5,3
1870-T5-0550,1991,ASP,A,0.5,13
1870-T5-0550,2009,ASP,A,0.5,66
1870-T5-0550,1991,ASP,A,2.5,7
1870-T5-0550,2009,ASP,A,2.5,17
1870-T5-0550,1991,BPA,A,17.5,2
1870-T5-0550,1991,BPA,A,22.5,1
1870-T5-0550,1991,BPA,A,27.5,6
1870-T5-0550,1991,BPA,A,7.5,3
1870-T5-0550,2009,CORYL,A,0.5,13
1870-T5-0550,2009,CORYL,A,2.5,2
1870-T5-0550,2009,LONI,A,0.5,12
1870-T5-0550,2009,PGL,A,0.5,2
1870-T5-0550,1991,PGL,A,12.5,1
1870-T5-0550,1991,PGL,A,17.5,1
1870-T5-0550,2009,PTR,A,0.5,1
1870-T5-0550,1991,PTR,A,12.5,4
1870-T5-0550,2009,PTR,A,12.5,1
1870-T5-0550,2009,PTR,A,17.5,2
1870-T5-0550,1991,PTR,A,22.5,2
1870-T5-0550,2009,PTR,A,22.5,1
1870-T5-0550,2009,PTR,A,27.5,2
1870-T5-0550,2009,PTR,A,2.5,1
1870-T5-0550,2009,PTR,A,32.5,1
1870-T5-0550,2009,PTR,A,37.5,1
1870-T5-0550,2009,PTR,A,42.5,1
1870-T5-0550,2009,PTR,A,47.5,1
1870-T5-0550,1991,PTR,A,7.5,4
1870-T5-0600,1991,ABA,D,12.5,2
1870-T5-0600,1991,ABA,D,17.5,2
1870-T5-0600,2009,ABA,D,17.5,1
1870-T5-0600,1991,ABA,D,7.5,3
1870-T5-0600,2009,ABA,D,7.5,1
1870-T5-0600,1991,BPA,D,17.5,1
1870-T5-0600,1991,BPA,D,22.5,1
1870-T5-0600,2009,BPA,D,22.5,1
1870-T5-0600,1991,BPA,D,7.5,1
1870-T5-0600,1991,PGL,D,27.5,1
1870-T5-0600,1991,PTR,D,12.5,1
1870-T5-0600,2009,PTR,D,22.5,1
1870-T5-0600,2009,PTR,D,42.5,1
1870-T5-0600,2009,PTR,D,47.5,1
1870-T5-0600,1991,PTR,D,7.5,2
1870-T5-0600,2009,ABA,A,0.5,2
1870-T5-0600,1991,ABA,A,12.5,1
1870-T5-0600,2009,ABA,A,12.5,2
1870-T5-0600,1991,ABA,A,17.5,1
1870-T5-0600,2009,ABA,A,17.5,3
1870-T5-0600,2009,ABA,A,22.5,2
1870-T5-0600,2009,ABA,A,2.5,3
1870-T5-0600,1991,ABA,A,7.5,6
1870-T5-0600,2009,ABA,A,7.5,2
1870-T5-0600,1991,ALN,A,0.5,7
1870-T5-0600,1991,ALN,A,2.5,4
1870-T5-0600,1991,ASP,A,0.5,53
1870-T5-0600,2009,ASP,A,0.5,36
1870-T5-0600,1991,ASP,A,2.5,12
1870-T5-0600,2009,ASP,A,2.5,30
1870-T5-0600,2009,BPA,A,12.5,1
1870-T5-0600,1991,BPA,A,17.5,1
1870-T5-0600,1991,BPA,A,22.5,4
1870-T5-0600,2009,BPA,A,22.5,3
1870-T5-0600,1991,BPA,A,7.5,4
1870-T5-0600,2009,CORYL,A,0.5,3
1870-T5-0600,2009,LONI,A,0.5,3
1870-T5-0600,1991,PGL,A,12.5,1
1870-T5-0600,2009,PGL,A,12.5,1
1870-T5-0600,1991,PGL,A,17.5,3
1870-T5-0600,2009,PGL,A,17.5,1
1870-T5-0600,2009,PGL,A,22.5,2
1870-T5-0600,1991,PGL,A,27.5,2
1870-T5-0600,1991,PGL,A,2.5,2
1870-T5-0600,1991,PGL,A,37.5,1
1870-T5-0600,1991,PGL,A,7.5,1
1870-T5-0600,1991,PTR,A,17.5,1
1870-T5-0600,1991,PTR,A,32.5,1
1870-T5-0600,1991,PTR,A,37.5,1
1870-T5-0600,2009,PTR,A,42.5,1
1870-T5-0700,1991,ABA,D,12.5,1
1870-T5-0700,1991,ABA,D,17.5,2
1870-T5-0700,2009,ABA,D,17.5,1
1870-T5-0700,1991,ABA,D,22.5,2
1870-T5-0700,2009,ABA,D,22.5,3
1870-T5-0700,2009,BPA,D,17.5,1
1870-T5-0700,1991,PMA,D,17.5,1
1870-T5-0700,2009,PTR,D,12.5,4
1870-T5-0700,2009,PTR,D,17.5,2
1870-T5-0700,2009,PTR,D,22.5,1
1870-T5-0700,1991,ABA,A,0.5,1
1870-T5-0700,2009,ABA,A,0.5,4
1870-T5-0700,1991,ABA,A,12.5,1
1870-T5-0700,2009,ABA,A,17.5,2
1870-T5-0700,2009,ABA,A,22.5,3
1870-T5-0700,2009,ABA,A,2.5,4
1870-T5-0700,1991,ABA,A,7.5,6
1870-T5-0700,2009,ABA,A,7.5,2
1870-T5-0700,1991,ASP,A,0.5,2
1870-T5-0700,2009,ASP,A,0.5,40
1870-T5-0700,1991,ASP,A,2.5,14
1870-T5-0700,2009,ASP,A,2.5,27
1870-T5-0700,1991,BPA,A,12.5,1
1870-T5-0700,1991,BPA,A,17.5,2
1870-T5-0700,1991,BPA,A,22.5,2
1870-T5-0700,2009,BPA,A,27.5,2
1870-T5-0700,1991,BPA,A,7.5,1
1870-T5-0700,2009,BPA,A,7.5,1
1870-T5-0700,1991,CORYL,A,0.5,61
1870-T5-0700,2009,CORYL,A,0.5,33
1870-T5-0700,1991,CORYL,A,2.5,54
1870-T5-0700,2009,CORYL,A,2.5,3
1870-T5-0700,2009,LONI,A,0.5,1
1870-T5-0700,1991,PGL,A,12.5,1
1870-T5-0700,1991,PGL,A,37.5,1
1870-T5-0700,2009,PGL,A,7.5,1
1870-T5-0700,1991,PMA,A,7.5,1
1870-T5-0700,1991,PTR,A,12.5,1
1870-T5-0700,1991,PTR,A,17.5,3
1870-T5-0700,1991,PTR,A,27.5,1
1870-T5-0700,1991,PTR,A,37.5,1
1870-T5-0700,1991,PTR,A,7.5,7
1870-T5-0750,1991,ABA,D,12.5,2
1870-T5-0750,1991,ABA,D,17.5,5
1870-T5-0750,2009,ABA,D,17.5,1
1870-T5-0750,1991,BPA,D,12.5,1
1870-T5-0750,2009,BPA,D,12.5,1
1870-T5-0750,1991,BPA,D,17.5,2
1870-T5-0750,2009,BPA,D,27.5,1
1870-T5-0750,2009,PTR,D,12.5,8
1870-T5-0750,2009,PTR,D,17.5,7
1870-T5-0750,2009,PTR,D,22.5,3
1870-T5-0750,1991,PTR,D,27.5,1
1870-T5-0750,2009,ABA,A,0.5,6
1870-T5-0750,1991,ABA,A,12.5,4
1870-T5-0750,2009,ABA,A,12.5,5
1870-T5-0750,1991,ABA,A,17.5,3
1870-T5-0750,2009,ABA,A,17.5,3
1870-T5-0750,1991,ABA,A,2.5,4
1870-T5-0750,2009,ABA,A,2.5,10
1870-T5-0750,1991,ABA,A,7.5,7
1870-T5-0750,2009,ABA,A,7.5,7
1870-T5-0750,1991,ALN,A,0.5,9
1870-T5-0750,1991,ALN,A,2.5,1
1870-T5-0750,1991,AMEL,A,2.5,1
1870-T5-0750,1991,ASP,A,0.5,32
1870-T5-0750,2009,ASP,A,0.5,50
1870-T5-0750,1991,ASP,A,2.5,13
1870-T5-0750,2009,ASP,A,2.5,26
1870-T5-0750,2009,BPA,A,0.5,2
1870-T5-0750,1991,BPA,A,12.5,4
1870-T5-0750,1991,BPA,A,17.5,7
1870-T5-0750,1991,BPA,A,22.5,2
1870-T5-0750,1991,BPA,A,27.5,1
1870-T5-0750,2009,BPA,A,2.5,1
1870-T5-0750,1991,BPA,A,32.5,1
1870-T5-0750,2009,BPA,A,7.5,1
1870-T5-0750,2009,CORYL,A,0.5,8
1870-T5-0750,1991,PGL,A,12.5,2
1870-T5-0750,2009,PGL,A,12.5,1
1870-T5-0750,2009,PGL,A,17.5,1
1870-T5-0750,1991,PGL,A,27.5,1
1870-T5-0750,1991,PGL,A,7.5,3
1870-T5-0750,2009,PGL,A,7.5,2
1870-T5-0750,1991,PTR,A,17.5,1
1870-T5-0750,2009,PTR,A,22.5,4
1870-T5-0750,2009,PTR,A,27.5,6
1870-T5-0750,2009,PTR,A,32.5,1
1870-T5-0750,1991,PTR,A,37.5,1
1870-T5-0750,1991,PTR,A,7.5,1
1870-T5-0800,1991,ABA,D,17.5,1
1870-T5-0800,2009,ABA,D,17.5,2
1870-T5-0800,2009,ABA,D,22.5,1
1870-T5-0800,1991,ABA,D,2.5,2
1870-T5-0800,1991,BPA,D,12.5,2
1870-T5-0800,1991,BPA,D,17.5,2
1870-T5-0800,2009,BPA,D,22.5,2
1870-T5-0800,1991,BPA,D,27.5,1
1870-T5-0800,1991,ABA,A,12.5,2
1870-T5-0800,2009,ABA,A,12.5,12
1870-T5-0800,1991,ABA,A,17.5,1
1870-T5-0800,2009,ABA,A,17.5,6
1870-T5-0800,2009,ABA,A,22.5,3
1870-T5-0800,1991,ABA,A,2.5,4
1870-T5-0800,1991,ABA,A,7.5,1
1870-T5-0800,2009,ABA,A,7.5,4
1870-T5-0800,1991,AMEL,A,0.5,1
1870-T5-0800,2009,AMEL,A,0.5,2
1870-T5-0800,1991,ASP,A,0.5,19
1870-T5-0800,2009,ASP,A,0.5,50
1870-T5-0800,1991,ASP,A,2.5,17
1870-T5-0800,2009,ASP,A,2.5,6
1870-T5-0800,2009,BPA,A,0.5,1
1870-T5-0800,1991,BPA,A,12.5,1
1870-T5-0800,2009,BPA,A,12.5,2
1870-T5-0800,1991,BPA,A,17.5,2
1870-T5-0800,2009,BPA,A,22.5,4
1870-T5-0800,1991,BPA,A,27.5,6
1870-T5-0800,2009,BPA,A,27.5,1
1870-T5-0800,1991,BPA,A,32.5,1
1870-T5-0800,1991,CORYL,A,0.5,22
1870-T5-0800,2009,CORYL,A,0.5,18
1870-T5-0800,1991,CORYL,A,2.5,9
1870-T5-0800,2009,CORYL,A,2.5,1
1870-T5-0800,2009,LONI,A,0.5,3
1870-T5-0800,1991,PGL,A,12.5,1
1870-T5-0800,1991,PGL,A,17.5,2
1870-T5-0800,1991,PGL,A,32.5,1
1870-T5-0800,2009,PGL,A,37.5,1
1870-T5-0800,1991,PGL,A,7.5,1
1870-T5-0800,2009,PGL,A,7.5,1
1870-T5-0800,1991,PTR,A,7.5,1
1870-T5-0800,2009,SORBU,A,0.5,2
1870-T6-0050,1991,ABA,D,0.5,1
1870-T6-0050,1991,ABA,D,12.5,4
1870-T6-0050,1991,ABA,D,17.5,3
1870-T6-0050,1991,ABA,D,22.5,1
1870-T6-0050,1991,ABA,D,2.5,1
1870-T6-0050,1991,ABA,D,7.5,1
1870-T6-0050,2009,ASP,D,7.5,2
1870-T6-0050,1991,BPA,D,12.5,2
1870-T6-0050,1991,BPA,D,17.5,2
1870-T6-0050,1991,BPA,D,22.5,1
1870-T6-0050,1991,BPA,D,2.5,1
1870-T6-0050,2009,BPA,D,7.5,1
1870-T6-0050,1991,PMA,D,17.5,1
1870-T6-0050,1991,PMA,D,7.5,1
1870-T6-0050,1991,PTR,D,22.5,2
1870-T6-0050,1991,PTR,D,7.5,1
1870-T6-0050,2009,PTR,D,7.5,1
1870-T6-0050,2009,ABA,A,0.5,2
1870-T6-0050,1991,ABA,A,12.5,1
1870-T6-0050,2009,ABA,A,12.5,4
1870-T6-0050,1991,ABA,A,17.5,1
1870-T6-0050,2009,ABA,A,17.5,2
1870-T6-0050,2009,ABA,A,22.5,1
1870-T6-0050,1991,ABA,A,2.5,1
1870-T6-0050,2009,ABA,A,2.5,1
1870-T6-0050,1991,ABA,A,7.5,4
1870-T6-0050,2009,ABA,A,7.5,6
1870-T6-0050,1991,ALN,A,0.5,8
1870-T6-0050,1991,ALN,A,2.5,3
1870-T6-0050,1991,ASP,A,0.5,21
1870-T6-0050,2009,ASP,A,0.5,51
1870-T6-0050,1991,ASP,A,2.5,26
1870-T6-0050,2009,ASP,A,2.5,30
1870-T6-0050,2009,ASP,A,7.5,2
1870-T6-0050,1991,BPA,A,12.5,4
1870-T6-0050,2009,BPA,A,12.5,1
1870-T6-0050,1991,BPA,A,17.5,3
1870-T6-0050,1991,BPA,A,22.5,1
1870-T6-0050,1991,BPA,A,7.5,1
1870-T6-0050,2009,BPA,A,7.5,1
1870-T6-0050,1991,CORYL,A,0.5,41
1870-T6-0050,2009,CORYL,A,0.5,7
1870-T6-0050,1991,CORYL,A,2.5,8
1870-T6-0050,2009,PGL,A,22.5,1
1870-T6-0050,1991,PGL,A,27.5,1
1870-T6-0050,1991,PGL,A,7.5,2
1870-T6-0050,1991,PMA,A,12.5,1
1870-T6-0050,1991,PMA,A,17.5,4
1870-T6-0050,1991,PMA,A,22.5,3
1870-T6-0050,1991,PMA,A,7.5,1
1870-T6-0050,1991,PTR,A,12.5,1
1870-T6-0050,1991,PTR,A,17.5,1
1870-T6-0050,2009,PTR,A,17.5,2
1870-T6-0050,1991,PTR,A,22.5,1
1870-T6-0050,2009,PTR,A,22.5,1
1870-T6-0050,1991,PTR,A,7.5,4
1870-T6-0100,1991,ABA,D,12.5,1
1870-T6-0100,2009,ABA,D,12.5,1
1870-T6-0100,1991,ABA,D,2.5,1
1870-T6-0100,2009,ABA,D,7.5,1
1870-T6-0100,2009,BPA,D,17.5,1
1870-T6-0100,2009,BPA,D,7.5,2
1870-T6-0100,1991,PTR,D,12.5,5
1870-T6-0100,2009,PTR,D,12.5,11
1870-T6-0100,1991,PTR,D,17.5,3
1870-T6-0100,2009,PTR,D,17.5,3
1870-T6-0100,1991,PTR,D,22.5,2
1870-T6-0100,1991,PTR,D,27.5,1
1870-T6-0100,1991,PTR,D,7.5,13
1870-T6-0100,2009,PTR,D,7.5,1
1870-T6-0100,1991,PTR,DCS,22.5,3
1870-T6-0100,1991,PTR,DCS,27.5,1
1870-T6-0100,1991,PTR,DCS,32.5,2
1870-T6-0100,2009,ABA,A,0.5,1
1870-T6-0100,1991,ABA,A,12.5,7
1870-T6-0100,2009,ABA,A,12.5,1
1870-T6-0100,1991,ABA,A,17.5,1
1870-T6-0100,2009,ABA,A,17.5,3
1870-T6-0100,1991,ABA,A,2.5,1
1870-T6-0100,2009,ABA,A,2.5,2
1870-T6-0100,1991,ABA,A,7.5,9
1870-T6-0100,2009,ABA,A,7.5,2
1870-T6-0100,1991,ALN,A,2.5,1
1870-T6-0100,1991,ALN,A,7.5,1
1870-T6-0100,2009,AMEL,A,0.5,1
1870-T6-0100,1991,ASP,A,0.5,21
1870-T6-0100,2009,ASP,A,0.5,113
1870-T6-0100,1991,ASP,A,2.5,29
1870-T6-0100,2009,ASP,A,2.5,35
1870-T6-0100,2009,ASP,A,7.5,1
1870-T6-0100,2009,BPA,A,17.5,1
1870-T6-0100,1991,BPA,A,22.5,1
1870-T6-0100,2009,BPA,A,22.5,1
1870-T6-0100,1991,BPA,A,7.5,1
1870-T6-0100,2009,BPA,A,7.5,2
1870-T6-0100,1991,CORYL,A,0.5,35
1870-T6-0100,2009,CORYL,A,0.5,4
1870-T6-0100,1991,CORYL,A,2.5,18
1870-T6-0100,2009,LONI,A,0.5,1
1870-T6-0100,2009,PGL,A,52.5,1
1870-T6-0100,2009,PGL,A,62.5,1
1870-T6-0100,1991,PGL,A,7.5,3
1870-T6-0100,2009,PTR,A,0.5,1
1870-T6-0100,1991,PTR,A,12.5,16
1870-T6-0100,2009,PTR,A,12.5,1
1870-T6-0100,1991,PTR,A,17.5,14
1870-T6-0100,2009,PTR,A,17.5,8
1870-T6-0100,1991,PTR,A,22.5,6
1870-T6-0100,2009,PTR,A,22.5,3
1870-T6-0100,2009,PTR,A,27.5,3
1870-T6-0100,2009,PTR,A,32.5,1
1870-T6-0100,1991,PTR,A,7.5,4
1916-T1-0050,1991,BPA,D,7.5,7
1916-T1-0050,2009,BPA,D,7.5,15
1916-T1-0050,2009,PTR,D,12.5,2
1916-T1-0050,2009,PTR,D,17.5,1
1916-T1-0050,2009,PTR,D,22.5,1
1916-T1-0050,2009,PTR,D,27.5,2
1916-T1-0050,1991,PTR,D,7.5,4
1916-T1-0050,1991,TOC,D,12.5,2
1916-T1-0050,1991,TOC,D,17.5,2
1916-T1-0050,1991,TOC,D,7.5,2
1916-T1-0050,1991,TOC,DCS,27.5,1
1916-T1-0050,2009,ABA,A,0.5,2
1916-T1-0050,1991,ABA,A,12.5,7
1916-T1-0050,2009,ABA,A,12.5,14
1916-T1-0050,1991,ABA,A,17.5,2
1916-T1-0050,2009,ABA,A,17.5,5
1916-T1-0050,1991,ABA,A,2.5,1
1916-T1-0050,2009,ABA,A,2.5,11
1916-T1-0050,1991,ABA,A,7.5,8
1916-T1-0050,2009,ABA,A,7.5,3
1916-T1-0050,1991,ASP,A,0.5,1
1916-T1-0050,2009,ASP,A,0.5,8
1916-T1-0050,1991,ASP,A,2.5,3
1916-T1-0050,2009,ASP,A,2.5,13
1916-T1-0050,1991,BPA,A,12.5,3
1916-T1-0050,2009,BPA,A,12.5,9
1916-T1-0050,1991,BPA,A,2.5,2
1916-T1-0050,1991,BPA,A,7.5,25
1916-T1-0050,2009,BPA,A,7.5,4
1916-T1-0050,1991,PGL,A,0.5,3
1916-T1-0050,1991,PGL,A,12.5,2
1916-T1-0050,2009,PGL,A,12.5,1
1916-T1-0050,1991,PGL,A,2.5,5
1916-T1-0050,1991,PGL,A,7.5,3
1916-T1-0050,2009,PGL,A,7.5,9
1916-T1-0050,1991,PTR,A,17.5,7
1916-T1-0050,2009,PTR,A,17.5,2
1916-T1-0050,1991,PTR,A,22.5,9
1916-T1-0050,2009,PTR,A,22.5,2
1916-T1-0050,1991,PTR,A,27.5,2
1916-T1-0050,2009,PTR,A,27.5,3
1916-T1-0050,2009,PTR,A,32.5,1
1916-T1-0050,1991,PTR,A,37.5,1
1916-T1-0050,1991,PTR,A,42.5,1
1916-T1-0050,2009,PTR,A,47.5,2
1916-T1-0050,1991,PTR,A,7.5,1
1916-T1-0100,2009,ABA,D,22.5,1
1916-T1-0100,2009,BPA,D,12.5,6
1916-T1-0100,1991,BPA,D,2.5,3
1916-T1-0100,1991,BPA,D,7.5,9
1916-T1-0100,2009,BPA,D,7.5,2
1916-T1-0100,1991,PTR,D,12.5,3
1916-T1-0100,2009,PTR,D,12.5,3
1916-T1-0100,2009,PTR,D,22.5,1
1916-T1-0100,2009,PTR,D,27.5,1
1916-T1-0100,1991,PTR,D,7.5,1
1916-T1-0100,1991,TOC,D,17.5,1
1916-T1-0100,1991,TOC,D,22.5,1
1916-T1-0100,1991,TOC,D,32.5,2
1916-T1-0100,1991,TOC,D,37.5,1
1916-T1-0100,1991,TOC,DCS,32.5,1
1916-T1-0100,1991,TOC,DCS,42.5,1
1916-T1-0100,1991,ABA,A,0.5,9
1916-T1-0100,2009,ABA,A,0.5,6
1916-T1-0100,1991,ABA,A,12.5,4
1916-T1-0100,2009,ABA,A,12.5,8
1916-T1-0100,2009,ABA,A,17.5,2
1916-T1-0100,2009,ABA,A,22.5,1
1916-T1-0100,1991,ABA,A,2.5,10
1916-T1-0100,2009,ABA,A,2.5,19
1916-T1-0100,1991,ABA,A,7.5,14
1916-T1-0100,2009,ABA,A,7.5,11
1916-T1-0100,1991,BPA,A,12.5,7
1916-T1-0100,2009,BPA,A,12.5,2
1916-T1-0100,1991,BPA,A,2.5,1
1916-T1-0100,1991,BPA,A,7.5,21
1916-T1-0100,2009,BPA,A,7.5,7
1916-T1-0100,1991,PGL,A,12.5,1
1916-T1-0100,2009,PGL,A,12.5,12
1916-T1-0100,1991,PGL,A,2.5,2
1916-T1-0100,1991,PGL,A,7.5,15
1916-T1-0100,2009,PGL,A,7.5,1
1916-T1-0100,1991,PTR,A,12.5,6
1916-T1-0100,1991,PTR,A,17.5,4
1916-T1-0100,1991,PTR,A,22.5,3
1916-T1-0100,2009,PTR,A,22.5,2
1916-T1-0100,1991,PTR,A,27.5,10
1916-T1-0100,2009,PTR,A,27.5,5
1916-T1-0100,1991,PTR,A,32.5,4
1916-T1-0100,2009,PTR,A,32.5,6
1916-T1-0100,2009,PTR,A,37.5,1
1916-T1-0100,1991,PTR,A,7.5,1
1916-T1-0150,2009,ABA,D,12.5,1
1916-T1-0150,1991,BPA,D,12.5,2
1916-T1-0150,2009,BPA,D,12.5,2
1916-T1-0150,1991,BPA,D,7.5,4
1916-T1-0150,2009,BPA,D,7.5,8
1916-T1-0150,2009,PTR,D,7.5,1
1916-T1-0150,1991,TOC,D,17.5,1
1916-T1-0150,1991,TOC,D,22.5,1
1916-T1-0150,1991,TOC,DCS,42.5,1
1916-T1-0150,1991,ABA,A,0.5,10
1916-T1-0150,2009,ABA,A,0.5,2
1916-T1-0150,1991,ABA,A,12.5,3
1916-T1-0150,2009,ABA,A,12.5,5
1916-T1-0150,2009,ABA,A,17.5,3
1916-T1-0150,1991,ABA,A,2.5,5
1916-T1-0150,2009,ABA,A,2.5,3
1916-T1-0150,1991,ABA,A,7.5,5
1916-T1-0150,2009,ABA,A,7.5,5
